"AID","ResidentMotherPresence","ResidentFatherPresence","ResidentBiologicalParents","ParentMarried","ParentPartnered","HouseholdSize","NumberSiblings","BirthOrder","ParentAge","MotherEducation","FatherEducation","MotherOccupationPrestige","FatherOccupationPrestige","MotherWorkForPay","FatherWorkForPay","FamilyIncome","PublicAssistance","Welfare","EconomicHardship","FamilySocialSupport","SharedDinner","IntergenerationalClosure","ParentConnectionFriends","MotherRelationshipQuality","FatherRelationshipQuality","MotherSharedActivity","FatherSharedActivity","ParentPartnerRelationship","ParentControl","MotherSupervision","FatherSupervision","MotherInvolveSchool","FatherInvolveSchool","ParentPTA","ParentFundRaise","ParentMetTeacher","MotherEducationExpectation","FatherEducationExpectation","MotherNativity","FatherNativity","ParentYearsInUS","ParentReligiosity","EnglishHome","ParentHealth","ParentSmoke","MotherAlcoholic","FatherAlcoholic","MotherObese","FatherObese","MotherDisable","FatherDisable","SmokerHousehold","DrugHousehold","FamilyAccessMedicalCare","ParentPreviousRelationship","NonresidentBioFatherDeceased","YearsLiveStepfather","BornToAdolescentParent","Sex","Age","Latinx","Black","NativeAmerican","AAPI","OtherRace","EmotionalAbuse","PhysicalAbuse","BioMotherIncarceration","BioFatherIncarceration","EducationAttainment"
"98575384",1,0,0,0,0,2,0,1,48,14,13.36908,1,3.347201,0,0.929593,1.09861228866811,1,1,1,5,7,2,6,5,4.243704,7,2.910392,-0.0005413742,1,3,1.100092,2,1.068472,0,0,1,5,4.363035,1,0.8700154,48,2,1,1,1,0,0.06048632,1,0.1127865,1,0.05724351,1,1,2,2,1,7.569198,0,0,16,0,0,0,0,0,1,0,0,NA,12
"98575386",1,1,1,NA,NA,4,2,2,NA,12,12,2,4,1,1,NA,NA,NA,NA,4.75,6,6,3,4.6,5,4,3,NA,2,3,1,2,2,NA,0,1,5,5,1,1,NA,NA,1,NA,NA,0,0,1,1,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,15.1666666666667,0,1,0,0,0,0,0,0,0,14
"98575403",1,1,1,1,1,3,1,1,57,12,16,3,1,1,0,3.04452243772342,1,1,1,4.5,3,1,3,5,4.4,4,3,0.532608135940035,0,2,1,2,1,0,0,0,5,5,0,0,57,4,0,3,0,0,0,0,0,0,0,0,0,1,1,0.7259314,7.569198,0,0,18.25,0,0,0,0,1,2,0,0,0,17
"98575404",1,1,1,1,1,3,1,2,57,12,16,2,1,1,0,3.04452243772342,1,1,1,3.25,5,2,3,4.6,3.2,4,3,0.532608135940035,0,2,2,2,1,0,0,0,4.5,5,0,0,57,4,0,3,0,0,0,0,0,0,0,0,0,1,1,0.7259314,7.569198,0,1,17.1666666666667,0,0,0,0,1,2,0,0,0,18
"98575623",1,1,1,1,1,4,2,2,42,12,13,1,3,0,1,3.2188758248682,0,0,0,4,7,3,3,4.6,3.8,4,1,0.592862892905053,2,3,1,1,0,1,NA,NA,5,5,1,1,42,4,1,2,0,0,0,0,0,1,0,1,0,3,1,0.7259314,7.569198,0,1,18.25,0,1,0,0,0,0,0,0,0,18
"98575822",1,0,0,1,0,4,1,1,61,10,13.36908,3,3.347201,1,0.929593,1.94591014905531,1,1,0,4.75,2,2,1,4.8,4.243704,5,2.910392,-0.0005413742,2,1,1.100092,0,1.068472,0,NA,NA,5,4.363035,1,0.8700154,61,4,1,2,0,NA,0.06048632,NA,0.1127865,0,0.05724351,0,0,2,1,1,7.569198,NA,0,15.8333333333333,0,1,0,0,0,0,0,0,0,14
"98575874",1,1,1,1,1,3,1,2,45,16,16,5,5,1,1,4.87519732320115,0,0,0,4.75,6,4,3,4.6,4.8,5,4,-1.50579439676125,1,2,1,1,0,1,NA,NA,5,5,1,1,45,2.5,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.4166666666667,0,0,0,0,0,0,0,0,0,16
"98575918",1,1,1,1,1,3,1,1,42,12,12,4,2,1,1,NA,0,0,1,5,7,1,2,5,5,3,4,0.131756333573896,2,2,2,1,1,0,1,1,4,4,1,1,42,1.5,1,4,1,0,0,0,0,0,0,1,0,2,1,0.7259314,7.569198,0,0,18.0833333333333,0,0,0,0,0,0,0,0,0,14
"98575940",1,1,1,1,1,4,2,1,41,16,16,1,5,0,1,4.45434729625351,0,0,0,2.25,1,NA,3,2.4,2.4,3,3,0.332182234756965,0,3,1,1,1,1,1,1,4.5,4.5,1,1,41,2,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.6666666666667,1,0,0,0,0,0,0,0,0,16
"98575942",1,1,1,1,1,3,1,2,41,16,16,4,2,1,1,4.39444915467244,0,0,0,3.5,5,3,3,3,2.4,5,5,0.332182234756965,5,3,2,2,2,1,0,1,5,5,1,1,41,3.5,1,4,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,0,14.4166666666667,0,0,0,0,0,0,2,0,0,16
"98575946",1,1,1,1,1,2,0,1,37,13,12,5,4,1,1,4.57471097850338,0,0,0,3.5,7,1,6,4.8,5,3,0,0.532608135940035,2,2,1,1,0,1,NA,NA,5,5,1,1,37,3.5,1,5,0,0,0,1,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,14.9166666666667,0,0,0,0,0,0,0,0,0,14
"98575948",1,0,0,0,0,6,1,1,44,16,13.36908,4,3.347201,0,0.929593,3.97029191355212,0,0,0,4.75,7,3,3,5,4.243704,7,2.910392,-0.0005413742,1,1,1.100092,2,1.068472,1,NA,NA,5,4.363035,1,0.8700154,44,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,1,7.569198,0,0,17.9166666666667,0,1,0,0,0,2,0,0,0,14
"98575967",1,1,1,1,1,6,1,NA,36,8,10,2,2,0,1,NA,0,0,1,3.25,7,3,6,3.6,3.8,3,0,0.592862892905053,0,3,1,0,0,0,NA,NA,3,5,1,1,36,1,1,4,1,0,1,0,0,0,0,1,0,4,1,0.7259314,7.569198,1,1,18.25,0,0,0,0,0,0,0,0,0,12
"98575980",1,1,1,1,1,2,0,2,43,12,12,4,4,1,1,4.39444915467244,0,0,0,4.25,6,0,6,4.6,4.2,5,4,0.131756333573896,1,2,0,2,2,0,1,1,4.5,4.5,1,1,43,1.5,1,4,0,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,1,18.3333333333333,0,0,0,0,0,0,0,0,0,14
"98575989",1,1,1,1,1,3,1,1,36,12,12,3,3,1,1,2.70805020110221,0,0,1,3.75,5,0,3,4.2,4.2,6,2,-1.90664619912739,1,3,1,1,0,1,NA,NA,4,4.5,1,1,36,3.5,1,3,1,0,0,1,0,0,0,1,0,2,1,0.7259314,7.569198,0,1,17.5833333333333,0,0,0,0,0,0,0,0,0,16
"98576059",1,1,1,1,1,4,1,1,41,12,12,3,2,1,1,3.68887945411394,0,0,0,4.75,7,1,3,4.6,5,2,2,0.332182234756965,0,1,2,0,0,0,0,1,5,5,1,1,41,4,1,4,0,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,0,18.4166666666667,0,0,0,0,0,4,0,0,0,12
"98576112",1,1,1,1,1,3,1,1,35,NA,NA,2,3,1,1,3.93182563272433,0,0,0,2,4,5,6,2.8,2.2,3,3,0.332182234756965,5,2,2,1,1,0,NA,NA,2.5,2.5,1,1,35,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,14.5,0,0,0,0,0,2,0,0,0,14
"98576118",1,1,1,1,1,4,2,3,46,16,16,1,5,0,1,4.33073334028633,0,0,0,4.25,3,2,3,4.6,4.8,5,6,0.532608135940035,0,3,1,2,2,0,0,1,4.5,5,1,1,46,4,1,2,0,0,0,0,0,1,0,0,0,4,1,0.7259314,7.569198,0,1,14.8333333333333,0,0,0,0,0,5,0,0,0,17
"98576136",1,1,1,1,1,4,2,1,42,17,17,5,5,1,1,4.61512051684126,0,0,0,4.25,3,6,3,4.8,4,5,3,-0.329350225757261,0,0,2,3,2,1,NA,NA,5,5,1,1,42,2,1,5,0,0,0,0,0,0,0,1,1,3,1,0.7259314,7.569198,0,0,16.25,0,0,0,0,0,0,0,0,0,16
"98576169",1,1,1,1,1,4,2,1,44,14,14,2,3,1,1,4.02535169073515,0,0,0,4.25,7,6,3,4.4,4.4,5,4,0.332182234756965,1,3,1,1,2,1,1,1,4.5,4.5,1,1,44,3,1,3,0,0,0,0,1,0,0,0,0,4,1,0.7259314,7.569198,0,0,19.25,0,0,0,0,0,0,0,0,0,17
"98576193",0,1,0,0,1,7,0,1,38,13.22558,16,3.350598,1,0.7734247,0,2.39789527279837,0,1,0,4.75,7,0,2,4.430109,4.4,3.951984,4,0.993714695271192,0,2.090406,2,1.280745,2,0,1,0,4.341575,5,0.8798627,1,38,4,1,5,0,0.0141125,1,0.1901437,0,0.04313021,0,1,0,3,2,0.7259314,7.569198,0,0,15.9166666666667,0,1,0,0,0,0,0,2,2,16
"98576215",1,0,0,NA,NA,5,0,1,NA,12,13.36908,3,3.347201,1,0.929593,NA,NA,NA,NA,4,1,NA,NA,4.6,4.243704,3,2.910392,NA,0,1,1.100092,0,1.068472,NA,NA,NA,3,4.363035,1,0.8700154,NA,NA,1,NA,NA,NA,0.06048632,NA,0.1127865,0,0.05724351,NA,0,NA,NA,1,7.569198,NA,1,18.5,0,0,0,0,0,5,2,0,0,13
"98576283",1,1,1,1,1,6,3,4,48,12,12,2,5,1,1,3.49650756146648,0,0,1,3.25,2,3,2,4.2,4,0,0,-1.90664619912739,0,3,1,0,0,1,NA,NA,5,4,1,1,48,2.5,1,3,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.6666666666667,0,0,0,0,0,5,3,0,0,13
"98576335",1,0,0,0,0,1,0,1,36,NA,13.36908,4,3.347201,1,0.929593,3.58351893845611,0,0,0,3.75,7,1,2,3.8,4.243704,5,2.910392,-0.0005413742,3,2,1.100092,2,1.068472,0,0,1,4.5,4.363035,1,0.8700154,36,3.5,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,1,7.569198,0,0,16.25,0,0,0,0,0,NA,0,0,0,13
"98576369",1,1,1,1,1,3,1,1,43,13,13,4,3,1,1,4.02535169073515,0,0,NA,4.25,7,1,6,5,5,5,6,0.592862892905053,1,2,1,2,2,1,0,1,4.5,5,1,1,43,3.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.5833333333333,0,0,0,0,0,0,0,0,0,16
"98576416",1,0,0,0,0,2,0,1,44,16,13.36908,5,3.347201,1,0.929593,3.04452243772342,0,0,0,4.5,6,5,5,4.8,4.243704,6,2.910392,-0.0005413742,0,2,1.100092,2,1.068472,0,0,1,5,4.363035,1,0.8700154,44,4,1,3,0,0,0.06048632,1,0.1127865,0,0.05724351,0,0,4,0,1,7.569198,0,1,17.75,0,0,0,0,0,0,0,0,NA,16
"98576421",1,1,1,1,1,5,2,2,43,13,12,3,3,1,1,3.93182563272433,0,0,0,4.75,6,3,3,5,5,3,2,0.131756333573896,2,3,2,0,2,1,NA,NA,4,4,1,1,43,4,1,5,0,0,0,1,1,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.4166666666667,0,0,0,0,0,4,0,0,0,16
"98576441",1,1,0,1,1,2,0,3,43,14,14,2,3,0,1,3.93182563272433,0,0,1,3,4,3,5,4.4,2.8,2,0,-0.844261936247024,0,1,1,0,0,0,NA,NA,2.5,2,1,1,43,2.5,1,3,1,0,NA,0,NA,0,0,1,1,1,3,0,5,0,0,19.0833333333333,0,0,0,0,0,3,0,0,0,14
"98576467",1,1,1,NA,1,3,1,2,44,12,16,1,5,0,1,4.66343909411207,0,0,0,4.25,2,1,3,4.4,4,6,3,0.332182234756965,0,1,1,3,2,0,0,1,3.5,3.5,1,1,44,2,1,5,0,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,1,16.75,0,0,0,0,0,0,0,0,0,16
"98576509",1,1,1,1,1,4,2,3,49,17,16,5,5,1,0,4.91265488573605,0,0,0,3.25,7,6,3,4.2,3.2,5,2,-0.329350225757261,1,1,3,2,1,1,1,1,4,5,0,1,49,3.5,1,4,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,16.8333333333333,1,0,0,0,0,0,0,0,0,16
"98576596",1,1,1,1,1,4,2,1,37,13,13,5,5,1,1,3.63758615972639,0,0,0,4.25,5,5,3,4.4,4.4,7,7,0.532608135940035,1,3,1,2,2,0,1,1,5,5,0,0,37,3.5,0,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.75,1,0,0,0,1,0,0,0,0,14
"98576600",1,0,0,0,1,3,1,2,45,10,13.36908,5,3.347201,1,0.929593,3.58351893845611,0,0,0,2.5,3,1,6,2.6,4.243704,5,2.910392,0.993714695271192,4,2,1.100092,2,1.068472,0,1,1,4.5,4.363035,0,0.8700154,14.5833333333333,1,1,5,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,0,7.569198,0,1,15,0,0,0,1,1,5,0,0,0,13
"98576631",1,1,0,1,1,2,0,1,48,13,16,4,2,1,1,4.26267987704132,0,0,0,4.75,4,2,5,5,5,6,4,0.532608135940035,0,1,1,2,1,0,NA,NA,4,5,1,1,48,2,1,1,0,0,NA,1,NA,0,0,0,0,4,1,0,7.569198,0,1,18,1,0,0,0,1,1,0,0,NA,16
"98576688",0,1,0,0,1,6,1,1,38,13.22558,12,3.350598,5,0.7734247,1,3.61091791264422,0,0,0,4.25,5,1,3,4.430109,4.6,3.951984,4,-0.643836035063955,0,2.090406,2,1.280745,2,0,0,1,4.341575,4.5,0.8798627,1,38,3,1,3,1,0.0141125,0,0.1901437,0,0.04313021,0,1,0,2,3,0.7259314,7.569198,0,0,15.75,0,0,0,0,0,2,0,0,2,14
"98576930",0,1,0,1,1,3,1,1,46,13.22558,17,3.350598,2,0.7734247,0,5.01727983681492,0,0,0,2.75,0,0,0,4.430109,3.4,3.951984,6,-0.904516693212042,1,2.090406,2,1.280745,2,0,1,1,4.341575,5,0.8798627,0,46,1,1,5,0,0.0141125,0,0.1901437,0,0.04313021,0,0,0,4,3,0.7259314,7.569198,0,0,17.5,0,0,0,1,0,NA,0,0,0,14
"98576946",1,1,0,1,1,4,2,1,39,14,12,4,4,1,1,3.93182563272433,0,0,0,3.25,0,1,6,2.6,2.2,2,0,-2.76860456082469,2,1,1,0,0,1,1,0,3.5,3,1,1,39,2,1,3,1,0,NA,0,NA,0,0,1,0,3,1,0,7.569198,0,1,18.25,0,0,0,1,0,2,0,0,0,13
"98576952",1,1,1,1,1,2,0,2,41,12,16,5,5,1,1,4.18965474202643,0,0,0,2.75,1,1,3,3.2,2.6,1,1,0.532608135940035,0,2,0,1,1,0,NA,NA,5,4.5,1,1,41,2,1,2,0,0,0,0,0,0,0,1,0,3,1,0.7259314,7.569198,0,0,17.1666666666667,0,1,0,0,0,5,0,0,1,12
"98576959",1,1,0,0,1,4,2,1,40,14,14,2,2,1,1,3.04452243772342,1,1,1,3.5,5,0,0,5,2.8,3,1,0.993714695271192,4,3,2,0,0,0,NA,NA,4.5,4.5,1,1,40,2.5,1,4,0,0,NA,0,NA,0,0,1,0,3,3,0,2,0,0,16.4166666666667,0,0,0,0,0,0,0,0,0,14
"98576964",1,1,1,1,1,7,5,1,40,14,14,2,4,0,1,3.93182563272433,0,0,1,3.5,6,1,3,4.6,4.4,7,8,-0.128924324574191,0,3,2,1,2,1,NA,NA,4,4.5,1,1,40,3,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,17.9166666666667,0,0,0,0,0,5,5,0,0,19
"98577013",1,1,0,1,1,4,2,1,42,16,14,5,3,1,1,3.8286413964891,0,0,0,4.75,7,5,3,4.8,4.8,10,10,0.532608135940035,0,2,2,3,3,0,1,1,4.5,4,1,1,42,3.5,1,5,0,0,NA,0,NA,0,0,1,1,2,2,1,3,0,0,15.6666666666667,0,0,0,0,0,0,0,0,0,14
"98577061",1,1,1,1,1,3,1,2,44,14,14,4,5,1,1,4.33073334028633,0,0,0,4.25,6,3,6,4.4,4.6,1,4,0.332182234756965,0,2,2,0,2,0,0,1,4,5,1,1,44,4,1,4,0,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,1,18.1666666666667,0,0,0,0,0,0,0,0,0,18
"98577114",1,1,1,1,1,2,0,3,48,14,17,4,3,1,1,NA,0,0,0,3.75,7,6,5,3.8,4,3,2,-0.128924324574191,1,2,1,0,0,1,1,0,4,4,1,1,48,2.5,1,3,0,0,0,0,NA,0,0,1,0,4,1,0.7259314,7.569198,0,0,17.1666666666667,0,0,0,0,0,0,0,0,0,14
"98577151",1,1,1,NA,NA,2,0,1,NA,14,16,2,5,0,1,NA,NA,NA,NA,3.75,2,NA,NA,4.2,4.2,7,5,NA,1,3,2,2,2,NA,NA,NA,4,5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,18.5833333333333,0,0,0,0,0,0,0,0,0,16
"98577161",1,1,1,1,1,5,2,3,46,12,12,3,3,1,1,3.04452243772342,0,0,1,3.75,2,6,6,4.4,4.8,8,8,0.131756333573896,1,3,2,3,2,1,NA,NA,4,4.5,1,1,46,3.5,1,2,0,0,0,NA,NA,0,1,0,0,3,1,0.7259314,7.569198,0,0,17.6666666666667,0,0,0,0,0,5,5,0,0,13
"98577162",1,1,1,1,1,6,1,2,41,12,12,2,3,0,1,3.93182563272433,0,0,0,3.75,3,2,3,4.4,4.4,8,4,0.332182234756965,1,1,1,2,2,0,0,0,4,4,1,1,41,4,1,3,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,1,17.75,0,0,0,0,0,3,0,0,0,12
"98577165",1,1,1,NA,NA,2,0,2,NA,12,12,4,2,1,1,NA,NA,NA,NA,4,7,NA,NA,4.6,4,2,1,NA,1,2,1,1,1,NA,NA,NA,3,3.5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,0,18.5833333333333,0,0,0,0,0,1,1,0,0,12
"98577169",1,0,0,1,1,2,0,1,35,13,13.36908,2,3.347201,1,0.929593,3.36729582998647,0,0,0,4.75,3,3,3,5,4.243704,9,2.910392,0.993714695271192,1,2,1.100092,3,1.068472,1,NA,NA,5,4.363035,1,0.8700154,35,4,1,4,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,3,1,1,7.569198,0,1,15.75,0,1,0,0,0,1,0,0,0,14
"98577217",1,1,1,1,1,2,0,2,51,16,16,5,3,1,1,4.11087386417331,0,0,0,3.75,3,4,6,4.4,4.8,4,4,0.532608135940035,1,2,1,1,1,0,NA,NA,5,5,1,1,51,2.5,1,3,1,0,0,0,0,0,0,1,0,4,1,0.7259314,7.569198,0,1,17.75,0,0,0,0,0,0,0,0,0,16
"98577220",1,0,0,0,0,2,1,2,48,16,13.36908,5,3.347201,1,0.929593,3.78418963391826,0,0,1,3.75,1,6,6,4.8,4.243704,6,2.910392,-0.0005413742,0,3,1.100092,2,1.068472,0,NA,NA,3.5,4.363035,1,0.8700154,48,3.5,1,5,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,3,1,1,7.569198,0,1,18.1666666666667,0,0,0,0,0,0,0,0,0,16
"98577226",1,1,1,1,1,2,0,3,52,16,17,1,5,0,1,4.61512051684126,0,0,0,3.75,4,3,3,3.4,4.2,5,4,0.0715015766088781,2,2,1,2,1,1,NA,NA,5,5,1,1,52,3,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,18.4166666666667,0,0,0,0,0,3,0,0,0,18
"98577252",1,1,1,NA,NA,5,2,1,NA,12,12,4,3,1,1,NA,NA,NA,NA,3,1,NA,NA,3.2,2.2,3,1,NA,1,1,1,0,0,NA,NA,NA,4,3,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,16.5,0,0,0,0,0,0,0,0,0,14
"98577259",1,1,1,NA,NA,4,2,2,NA,14,10,4,3,1,1,NA,NA,NA,NA,3.5,7,NA,NA,3.2,3.8,6,0,NA,2,1,2,2,0,NA,NA,NA,5,4.5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,1,18.9166666666667,0,0,0,0,0,4,0,0,0,13
"98577266",1,0,0,1,1,4,2,1,36,12,13.36908,3,3.347201,1,0.929593,3.52636052461616,0,0,0,3.75,3,0,3,5,4.243704,3,2.910392,-0.329350225757261,1,3,1.100092,0,1.068472,0,NA,NA,3,4.363035,1,0.8700154,36,4,1,2,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,2,1,7.569198,0,0,17.25,0,1,0,0,0,0,1,0,0,14
"98577310",1,0,0,0,0,7,5,1,39,12,13.36908,1,3.347201,0,0.929593,2.56494935746154,1,1,0,5,7,2,0,5,4.243704,6,2.910392,-0.0005413742,1,3,1.100092,2,1.068472,0,0,0,4,4.363035,1,0.8700154,39,3.5,1,5,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,1,1,0,7.569198,0,1,17.5833333333333,0,1,0,0,0,0,0,0,0,14
"98577324",1,0,0,1,1,4,2,3,45,17,13.36908,5,3.347201,1,0.929593,4.02535169073515,0,0,0,4,7,4,6,5,4.243704,7,2.910392,0.332182234756965,2,2,1.100092,2,1.068472,1,NA,NA,5,4.363035,1,0.8700154,45,2.5,1,5,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,2,1,7.569198,0,1,16.75,0,0,0,0,0,2,0,0,0,20
"98577327",1,1,1,1,1,3,1,2,48,16,16,4,5,1,1,5.01727983681492,0,0,0,4.75,1,2,3,5,4.6,6,2,0.332182234756965,2,3,1,1,1,1,NA,NA,4.5,5,1,1,48,3,1,4,0,1,0,0,1,0,0,1,0,4,1,0.7259314,7.569198,0,1,15.25,0,0,0,0,0,0,0,0,0,16
"98577328",1,0,0,0,0,1,0,1,45,16,13.36908,5,3.347201,1,0.929593,3.58351893845611,0,0,0,3.25,2,3,6,5,4.243704,7,2.910392,-0.0005413742,0,2,1.100092,3,1.068472,1,NA,NA,5,4.363035,1,0.8700154,45,3,1,5,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,1,1,7.569198,0,0,15.25,0,1,0,0,0,NA,0,0,10,13
"98577484",1,1,1,1,1,3,1,2,43,16,16,2,5,1,1,4.61512051684126,0,0,1,3.75,6,2,5,4.4,4.4,3,2,-1.84639144216237,1,2,2,2,2,0,0,1,4.5,4.5,1,1,43,2.5,1,5,0,0,0,1,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.1666666666667,0,0,0,0,0,5,5,0,0,14
"98577587",1,1,1,1,1,5,2,3,42,8,8,3,3,1,1,2.39789527279837,0,0,1,4.75,7,0,3,4.6,3.8,3,0,-2.30749800149353,2,3,2,1,0,0,NA,NA,5,4.5,0,0,9.58333333333333,4,0,2,0,0,0,0,0,0,0,0,0,3,1,0.7259314,7.569198,0,1,16.5833333333333,1,0,0,0,1,0,0,0,0,18
"98577924",1,0,0,0,0,2,0,1,33,14,13.36908,4,3.347201,1,0.929593,3.17805383034795,0,0,0,4.25,7,2,3,4.2,4.243704,9,2.910392,-0.0005413742,1,2,1.100092,3,1.068472,1,NA,NA,5,4.363035,1,0.8700154,33,4,1,3,0,0,0.06048632,0,0.1127865,0,0.05724351,0,0,4,0,1,7.569198,0,1,14.6666666666667,0,1,0,0,0,0,0,0,0,14
"98577925",1,1,1,NA,NA,3,0,3,NA,17,17,5,5,1,1,NA,NA,NA,NA,4.25,5,NA,NA,4.6,5,2,3,NA,2,2,1,1,1,NA,NA,NA,5,5,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,0,18,0,0,0,0,1,2,0,0,0,20
"98577954",1,1,1,1,1,2,0,2,47,16,17,5,5,1,1,4.61512051684126,0,0,0,4.25,5,2,3,4.4,4.4,3,3,-0.128924324574191,0,2,1,2,1,0,0,1,5,5,1,1,47,3.5,1,5,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,0,15.8333333333333,0,0,0,0,0,0,0,0,0,16
"98578043",1,1,1,1,1,7,4,4,45,14,17,4,4,1,1,NA,0,0,1,3.5,5,6,3,4,3.4,6,4,-0.329350225757261,1,2,2,2,1,0,0,1,4.5,4.5,1,1,45,4,1,4,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,17.6666666666667,0,0,0,0,0,1,1,0,0,14
"98578079",0,1,0,0,0,1,0,3,47,13.22558,11,3.350598,2,0.7734247,1,3.93182563272433,0,0,0,4,6,0,3,4.430109,3.8,3.951984,5,-0.0005413742,3,2.090406,1,1.280745,1,0,1,1,4.341575,4,0.8798627,1,47,3.5,1,4,0,0.0141125,0,0.1901437,0,0.04313021,0,0,0,4,1,0.7259314,7.569198,0,0,17,0,0,0,0,0,0,0,0,0,14
"98578080",1,1,1,1,1,3,1,1,42,14,12,3,2,1,0,3.43398720448515,0,0,0,4,2,1,2,5,4.4,6,3,0.993714695271192,2,1,3,2,1,0,1,1,5,5,1,1,42,4,1,4,0,0,0,0,0,0,1,0,0,4,1,0.7259314,7.569198,0,0,16.4166666666667,0,1,0,0,0,0,0,0,0,18
"98578101",1,1,1,NA,NA,2,0,2,NA,14,14,5,1,1,0,NA,NA,NA,NA,4,4,NA,NA,4.6,4.2,6,7,NA,0,3,2,1,0,NA,NA,NA,5,4.5,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0.7259314,7.569198,NA,0,20.25,0,1,0,0,0,2,0,0,0,16
"98578198",1,1,1,1,NA,2,0,1,39,13,14,4,3,0,1,3.93182563272433,0,0,0,4.75,7,1,3,5,5,5,6,NA,1,3,1,2,2,0,0,0,4,4,1,1,39,4,1,2,0,0,0,0,0,0,0,0,0,4,1,0.7259314,7.569198,0,1,15.6666666666667,0,0,0,0,0,0,0,0,0,16
"98578207",1,1,1,1,NA,2,0,2,45,12,10,4,3,1,1,NA,0,0,0,4,7,2,6,5,5,2,2,NA,2,2,2,1,1,1,1,1,5,5,1,1,45,3.5,1,2,0,0,0,0,0,0,0,1,0,1,1,0.7259314,7.569198,0,0,14.8333333333333,0,1,0,0,0,0,0,0,0,12
"98578267",1,1,0,1,1,3,1,1,33,13,12,4,4,1,1,3.71357206670431,0,0,1,4.25,7,2,3,5,5,3,3,0.332182234756965,0,2,2,2,2,1,1,0,5,5,1,1,33,2,1,4,0,0,NA,0,NA,0,0,0,0,4,2,1,2,0,0,14.8333333333333,0,0,0,0,0,4,5,0,1,18
"98578291",1,1,1,1,1,4,2,3,41,12,8,1,1,0,0,NA,0,0,0,3.75,5,6,6,4.4,4.4,1,1,0.332182234756965,1,3,3,0,1,0,NA,NA,4.5,4,1,1,41,2.5,1,4,1,0,0,1,0,0,1,1,0,3,1,0.7259314,7.569198,0,0,16.9166666666667,0,0,0,0,0,2,0,0,0,13
"98578299",1,0,0,0,0,2,1,1,36,10,13.36908,1,3.347201,0,0.929593,2.07944154167984,1,1,0,3.5,7,6,2,5,4.243704,6,2.910392,-0.0005413742,0,3,1.100092,2,1.068472,0,0,0,1,4.363035,1,0.8700154,36,3,1,2,1,0,0.06048632,0,0.1127865,0,0.05724351,1,0,4,2,1,7.569198,0,1,17.25,0,0,0,0,0,0,0,0,0,14
